Content,File Name,True Value,Predicted Value,Folder,Source,Date,Perf,direction,point
"5000 ara direncinin aşılmasıyla tepki potansiyeli oluştu... Endeksin kısa vadeli teknik yapısını incelediğimizde, 9 Mart tarihinde 5,500 direnç noktasında başlayan aşağı hareketin 4,890 seviyesi üzerinde tutunmayı başardığını gözlemliyoruz. 4,890 üzerindeki tutunma çabasının 5,000 ara direnç noktasını aşmasıyla birlikte tepki potansiyelinin oluştuğu piyasa, Perşembe gününü %1.22 oranında değer artışıyla 5,061 puandan tamamladı. Böylece son dönemde yaşanan satış baskısı kapsamında taban oluşumuna yönelik önemli bir adımın gerçekleştiğini düşünüyoruz. Bu kapsamda tepki alımlarını sürdürme çabasıyla güne başlayacak olan piyasada, seans içerisinde 5,100 seviyesini ilk önemli direnç noktası olarak izliyoruz. Gün içerisinde 5,100 direncini aşma çabasında olacak piyasada, bu seviye üzerinde ise ilk etapta 5,150 olmak üzere 5,300 ve 5,500 dirençlerini hedefleyecek bir yükseliş gündeme gelebileceğini düşünüyoruz. Geri çekilmelerde ise 4,890 ilk, 4,700 ise ana destek konumlarını sürdürecektir. ",yapikredi_24.03.2023_24.txt,0,0,neg,yapikredi,2023-03-24,-0.92,1,0.92
"BIST-100 dün yukarı yönlü açılışın ardından yeniden 5.000 seviyesinin altına gerilese de son yarım saatte gelen alımlarla günü en yüksek seviyeden ve %1,2 artışla tamamladı. Endeksin günü artıda kapatmasında banka ve çimento hisselerinin belirgin katkısı dikkat çekti. BISTin dalgalı seyrinde yurtdışı piyasalar daki nispeten kararsız eğilim de belirleyici oldu. BISTde dün kapanışa yakın gözlediğimiz olumlu ivmenin bugün de korunmaya çalışılacağını ve BIST-100 endeksinin 5.000 seviyesinin üzerinde kalmaya çalışacağını tahmin ediyoruz.",akbank_24.03.2023_41.txt,1,1,pos,akbank,2023-03-24,-0.92,-1,-0.92
Borsa İstanbul haftayı satıcılı kapattı,haberler_24.3.2023.txt,0,0,neg,haberler,2023-03-24,-0.92,1,0.92
"Geçen hafta başından itibaren yaşanan satışlarla 5.000 puan altına sarkan ve teknik görünümün zayıflama kaydettiği BIST-100 Endeksinde son iki gündür toparlanma çabası kaydediliyor. Ancak son günlerde gün içinde kaydedilen dalgalı seyir ile kapanışa doğru gelen alımlar dikkat çekerken, işlem hacmi de zayıf seyrediyor. Endekste 5.078 fibo seviyesi üzerinde 50 günlük basit hareketli ortalama (5.145) ve 5.200 seviyeleri direnç olarak takip edilebilir. 5.200 üzerinde tutunma sağlanabilirse toparlanma eğiliminin devamı beklenebilir. Olası geri çekilmelerde ise 5.030 ve 5.000 seviyeleri kısa vadeli desteklerdir. 5.000 puan altında 4.971  4.890  4.840 ve 4.770 seviyeleri destek olarak izlenebilir. 5.000 puan altındaki olası kapanışlar teknik görünümde zayıflamayı derinleştirebilir.",gedik_24.03.2023_42.txt,0,0,neg,gedik,2023-03-24,-0.92,1,0.92
Haftanın son işlem gününde PMI verileri takip edilecek. ABD ve Avrupa'da bankacılık  kaynaklı belirsizliklerin kısmen azalması tepki alımlarına katkı sağlamıştı. Ancak toparlanma bu  aşamada tepki yükselişi niteliğinde. Yeni günde Avrupa ve ABD'de PMI verileri takip edilecek. BİST-100 endeksinde dengelenme beklediğimiz 4880-4950 bölgesi üzerinde tepki alımları görmekteyiz.  Nötr etki olarak değerlendirdiğimiz Para Politikası Kurulu toplantısı sonrasında tepki alımları 5000  üzerinde devam etti. Yeni günde 4990-4980 destek ve 5100-5130 direnç aralığında dalgalanma  öngörmekteyiz. 5100-5130 bölgesi tepki alımlarının kar satışlarıyla karşılaştığı bölge olabilir. İlave gün  içi riskler noktasında ise 4980 destek seviyesini önemsiyoruz.,garanti_24.03.2023_41.txt,1,1,pos,garanti,2023-03-24,-0.92,-1,-0.92
"BIST-100 endeksi geçtiğimiz haftayı %2,0 kayıpla tamamladı. Haftaya düşüşle başlayan endekste hafif bir toparlanmanın ardından Cuma günü %0,6 düzeyinde kayıp vardı. Ancak endeks 5.000 seviyesinin üzerinde kalmayı başardı. Satışların olumlu ayrışan altın madenciliği ve havacılık hisseleri dışındaki tüm sektörleri etkilediğini gördük. Banka ve perakende sektör endekslerinde haftalık kayıp %3,0 düzeyinde gerçekleşti. Yurt dışı tarafta da hafta boyunca gündemi belirleyen konu ABDde başlayan ve sonrasında odağını Avrupaya çeviren küresel bankacılık sektörünün karşılaştığı stresti. Haftanın son günü bu konunun yeniden öne çıkması, Avrupa hisse senedi endekslerinde Cuma günü sert düşüşlere neden oldu. Haftanın son günü ABD borsaları ise daha olumlu kapanışlar yaptılar. Yurt içi haber akışı açısından bugün kapasite kullanım ve reel sektör güven endeksi verileri ile Çarşamba günü BDDK bankacılık sektörü Şubat verileri takip edilecek. Haftanın ilk gününde endeksin hafif pozitif açılış yapmasını ve 5.000 seviyesinin üzerinde tutunmaya çalışacağını tahmin ediyoruz.",akbank_27.03.2023_40.txt,0,0,neg,akbank,2023-03-27,-1.32,1,1.32
"Haftaya başlarken ilk önemli destek noktası olarak 5,000 seviyesini izliyoruz... Endeksin kısa vadeli teknik yapısını incelediğimizde, 9 Mart tarihinde 5,500 hedef direnç noktasında başlayan aşağı hareketin geçtiğimiz hafta 4,890 seviyesinde tutunmaya çalıştığını gözlemliyoruz. Geçtiğimiz haftayı -%2.03 oranında değer kaybıyla 5,031 puandan tamamlayan piyasada, haftaya başlarken ilk önemli destek noktası olarak 5,000 seviyesini izliyoruz. İlk etapta 5,000 üzerinde dengelenmeye çalışacak olan piyasada, bu seviye üzerinde 5,100 ara direnç noktasını aşma denemeleri etkisini sürdürecektir. Endeksin yukarı ataklarında güç kazanabilmesi için 5,100 ara direnç noktasının aşılması gerekiyor. Bu durumda ise ilk etapta 5,150 olmak üzere 5,300 ve 5,500 dirençlerini hedefleyecek bir yükselişin gündeme gelebileceğini düşünüyoruz. 5,000 altındaki olası hareketlerin ise piyasada ilk etapta 4,890 olmak üzere, 4,700 ana desteğine yönelik baskı oluşturabileceğini göz önünde bulunduruyoruz. ",yapikredi_27.03.2023_23.txt,1,1,pos,yapikredi,2023-03-27,-1.32,-1,-1.32
"Geçen haftanın ikinci yarısında toparlanma çabasının gözlendiği BIST-100 Endeksinde cuma günü Avrupa borsalarında derinleşen kayıpların etkisiyle yeniden satışlar etkili oldu. Önceki haftanın ardından geçen haftayı da kayıpla kapatan endekste kısa vadede 5.000 seviyesi takip edilecektir. Endekste 5.000 üzerinde tutunmanın korunması ve yeniden toparlanma çabasının etkili olması durumunda 5.078 fibo seviyesi ilk direnç noktası olup, bu seviye üzerinde 50 günlük basit hareketli ortalama (5.138) ve 5.200 seviyeleri direnç olarak izlenebilir. 5.000 puan altına sarkmalarda ise 4.950  4.890 seviyeleri kısa vadeli destek noktalarıdır. Geçen hafta ortasında test edilen 4.890 seviyesi altında ise hız kazanan satışlarla 4.770 ve 4.690 seviyeleri gündeme gelebilir.",gedik_27.03.2023_41.txt,1,1,pos,gedik,2023-03-27,-1.32,-1,-1.32
"Küresel risk iştahı takip ediliyor. Haftaya başlarken yatırımcıların odak noktası küresel  tarafta global bankacılık sektörüne ilişkin gelişmeler ve bu sürecin resesyon beklentilerine yönelik  etkileri olmayı sürdürecek. BİST'te Cuma günü etkili olan zayıf kapanış sonrasında sınırlı tepki  alımlarıyla haftaya başlangıç yapılmasını bekliyoruz. Olası yükselişlerde ilk direnç bölgeyi 5110-5130  bölgesi olarak öngörmekteyiz. Söz konusu bölgenin aşılması kısa vadeli yatay eğilim içinde 5250- 5300 aralığına yönelik trade alanı açmasını bekleriz. Kısa vadede risk artışı noktasında ise 4900-4880  aralığı takip edilebilir, bu bölge altında 4750-4700 düzeltme sürecinin sıradaki destek bölgesi olarak  gündeme gelebilir.",garanti_27.03.2023_40.txt,0,0,neg,garanti,2023-03-27,-1.32,1,1.32
"BIST-100 Endeksinde yeni haftada dalgalı seyirle birlikte satış baskısının devam ettiği görüldü. Günü psikolojik öneme sahip olan 5.000 puanın hemen altında tamamlayan endekste bu seviye altındaki fiyatlamalarda 4.950 ve geçen hafta test edilen 4.890 seviyesi destek olarak izlenebilir. 4.890 seviyesi altında hız kazanan satışlarla 4.770 ve 4.690 seviyeleri gündeme gelebilir. 5.000 puan üzerinde tepki alımlarında ise 5.035 ve 5.078 seviyeleri kısa vadeli ilk direnç noktaları olup, bu seviyeler üzerinde 50 günlük basit hareketli ortalama (5.134) ve 5.200 seviyeleri direnç olarak önem kazanacaktır. 50 günlük ortalama üzerinde kapanışlar görmeden olası yükselişlerin tepki mahiyetinde kalabileceği ve 5.000 altında kapanışların devamında ise satış baskının artış kaydedebileceği dikkate alınmalıdır.",gedik_28.03.2023_40.txt,0,0,neg,gedik,2023-03-28,-3.84,1,3.84
"Dengelenme arayışları sürüyor. ABD'de bankacılık sektöründe belirsizliğe neden olan  SVB'ye yönelik satın alma haberleri, kaygıları kısmen azalttı. Ancak küresel risk iştahında güçlü bir  toparlanma henüz oluşmadı. BİST-100 endeksinde ise haftaya tepki alımlarıyla başlangıç  yapılmasına karşın, yükseliş denemeleri zayıf kalarak 5000 seviyesi altına kapanış gerçekleşti  (4997). Yeni günde 4970-4940 aralığını destek olarak izleyeceğiz. Belirttiğimiz destek seviye  üzerinde takip edeceğimiz ilk direnç bölge 5050-5130 aralığı. 5050 direnç bölgesinin aşılamadığı ya  da 4940 destek bölgesinin kırıldığı görünümde olası tepki alımları sonrasında kısa vadeli zayıflık ve  dengelenme arayışları sürebilir.",garanti_28.03.2023_39.txt,1,1,pos,garanti,2023-03-28,-3.84,-1,-3.84
"BIST-100de azalan işlem hacmiyle birlikte sıkışma devam ediyor. Dün ayrıca hacim liderliğinde endeks ağırlığı olan hisseler yerine bazı yeni halka arzların öne çıkması dikkat çekti. BIST-100 açılış sonrası geri çekilmenin ardından gün içerisinde hafif alıcılı bir eğilim sergiledi. Ancak son 15 dakikada gelen satışlarla endeks günü %0,7 kayıpla 5.000 seviyesinin altında kapattı. Dün telekom ve demir çelik hisseleri belirgin şekilde olumlu ayrışırken, endeks bazındaki gerileme büyük ölçüde altın madenciliği ve havacılık hisselerinden kaynaklandı. Haber akışı açısından bugün yurt içi taraf sakin görünüyor. Yurt dışında BISTİn kapanışına yakın saatlerde FED tarafından ABD Senato Bankacılık Komitesine yapılacak sunum piyasa tarafından yakından takip edilecek. BISTin güne hafif alıcılı başlamasını ancak seans genelinde olası satış baskısı ile birlikte endeksteki sıkışmanın sürmesini bekliyoruz.",akbank_28.03.2023_39.txt,0,0,neg,akbank,2023-03-28,-3.84,1,3.84
"Seans içi ilk önemli destek noktası olarak 5,000 seviyesini izlemeyi sürdürüyoruz... Endekste haftanın ilk işlem gününde seans içi önemli destek noktası olarak izlediğimiz 5,000 seviyesi üzerinde oluşan yükseliş denemelerinin zayıf kaldığını gözlemliyoruz. Günü -%0.68 oranında değer kaybıyla 4,997 puandan tamamlayan piyasada, seans içerisinde ilk önemli destek noktası olarak 5,000 seviyesini izlemeyi sürdürüyoruz. İlk etapta 5,000 üzerinde dengelenmeye çalışacak olan piyasada, bu seviye üzerinde 5,100 ara direnç noktasını aşma denemeleri etkisini sürdürecektir. Endeksin yukarı ataklarında güç kazanabilmesi için 5,100 ara direnç noktasının aşılması gerekiyor. Bu durumda ise ilk etapta 5,150 olmak üzere 5,300 ve 5,500 dirençlerini hedefleyecek bir yükselişin gündeme gelebileceğini düşünüyoruz. 5,000 altındaki olası hareketlerin ise piyasada ilk etapta 4,890 olmak üzere, 4,700 ana desteğine yönelik baskı oluşturabileceğini göz önünde bulunduruyoruz. ",yapikredi_28.03.2023_22.txt,1,1,pos,yapikredi,2023-03-28,-3.84,-1,-3.84
"Dün BISTdeki satış baskısı ivme kazanarak devam etti ve BIST-100 endeksi günü %3,7 kayıpla tamamladı. Bugün kısmi bir toparlanma beklentisi taşımamıza rağmen endeksteki sıkışık seyrin kısa ve orta vadede sürebileceğini düşünüyoruz.",akbank_29.03.2023_38.txt,0,0,neg,akbank,2023-03-29,2.92,-1,-2.92
Bu hafta küresel piyasalara kıyasla negatif bir ayrışmanın ve satıcılı bir seyrin etkili olduğu BIST-100 Endeksinde dün satışların hız kazandığı görüldü. Geçen hafta test edilen 4.890 seviyesinin kırılmasıyla teknik satışların yaşandığı ve teknik görünümün zayıflama kaydettiği endekste son dönemde artan volatilite ve düşük seyreden işlem hacimleri dikkat çekiyor. Endekste 4.800 seviyesi altında 4.770  4.750 aralığı ile devamında 4.690 ve 4.601 seviyeleri destek olarak takip edilebilir. Yaşanan kayıpların ardından tepki çabasının gözlenmesi halinde ise 4.890  4.930  4.960 ve 5.000 seviyeleri direnç olarak izlenecektir. 5.000 puan üzerinde kapanışlar görmeden olası yükselişlerin tepki mahiyetinde kalabileceği göz önünde bulundurulmalı ve kısa vadede temkinli hareket edilmelidir.,gedik_29.03.2023_39.txt,0,0,neg,gedik,2023-03-29,2.92,-1,-2.92
Yatay işlem bandında oynaklık ön planda. Küresel tarafta geçtiğimiz haftaya görece  haber ve ve veri akışı trafiğinin zayıflaması sınırlı tepki alımlarını destekledi. Yurt içinde ise teknik  anlamda 5000 bölgesi altına gerileyen BİST-100 endeksinde oynaklık kısmen yükseldi. Geldiğimiz  noktada gün içi teknik göstergelerde aşırılaşmalar görmekteyiz. 4800-4700 aralığı destek olmak  üzere gün içi vadede tepki alımları görülebilir. Ancak 4950-5000 bölgesinin aşılamadığı görünümde  yükselişler tepki olarak sınırlı kalabilir. Artan oynaklık içerisinde 4600 ve 4700 seviyelerini önemli  destekler olarak takip edeceğiz.,garanti_29.03.2023_38.txt,1,1,pos,garanti,2023-03-29,2.92,1,2.92
"9 Mart tarihinde başladığı kısa vadeli düşüş trendi içerisindeki hareketini sürdüren piyasada, dün seans içi ilk önemli destek olarak aldığımız 5,000 seviyesinin aşağı geçildiğini gözlemliyoruz. Başarısız yükseliş denemelerinin direnç noktalarını aşmakta zorlanarak yeniden satış baskısı yarattığı piyasada, 5,000 seviyesi altındaki hareketi yeniden zayıflama sinyali olarak değerlendiriyoruz. Salı gününü -%3.73 oranında sert bir değer kaybıyla tamamlayan piyasada, devam eden aşağı hareket kapsamında 4,700 seviyesini önemli bir destek noktası olarak izliyoruz. İlk etapta 4,700 üzerinde dengelenmeye çalışacak olan piyasada, bu nokta altındaki hareketlerin ise 4,500 hedefiyle satış baskısının devamını getirebileceğinin göz önünde bulundurulmasını öneriyoruz. Yukarı ataklarda ise 5,000 seviyesini ilk önemli direnç noktası olarak izliyoruz. Endeksin devam eden satış baskısı içerisinde yukarı yönde bir tepki potansiyeli oluşturabilmesi için 5,000 direncinin yukarı geçilmesi gerekiyor. ",yapikredi_29.03.2023_21.txt,0,0,neg,yapikredi,2023-03-29,2.92,-1,-2.92
"Önceki gün sert satışların yaşandığı BIST-100 Endeksinde dün ise alıcılı bir seyir kaydedildi. Endekste gün içi artış kaydeden volatilite dikkat çekerken, işlem hacmindeki zayıf seyir de etkisini sürdürüyor. Endekste toparlanma eğiliminin devamında ilk olarak 5.000  5.078 aralığı takip edilecektir. Son dönemde güçlü bir direnç olarak çalışan bu bölgenin aşılması halinde hız kazanan alımlarla 50 günlük basit ortalama (5.135) ve 5.200 seviyeleri gündeme gelebilir. Endekste satışların yaşanması halinde ise 4.890  4.811  4.770 ve 4.752 seviyeleri destek konumunda bulunmaktadır. Endekste yeniden 4.800lü seviyelerin altına sarkmaların yaşanması satış baskısını artırabilir. Son dönemde artış kaydeden volatilite nedeniyle temkinli hareket edilmesi faydalı olacaktır.",gedik_30.03.2023_38.txt,0,0,neg,gedik,2023-03-30,-0.62,1,0.62
"Tepki alımları, yeniden. ABD'de bankalara yönelik kaygıların kısmen azaldığı ve veri  trafiğinin zayıfladığı haftada, global hisse piyasalarında tepki alımları dün devam etti. Yeni günde ABD  büyüme verileri izlenecek. Öncesinde global tarafta yataya yakın eğilim görmekteyiz. 5000 bölgesi  altındaki kırılma sonrasında kısa vadeli oynaklığın arttığı BİST-100 endeksinde, dün 4800-4700  bölgesi üzerinde öngördüğümüz tepki alımları etkiliydi. Söz konusu tepki alımlarının devamı adına  5000-5050 direnç bölgesinin aşılması gerektiğini düşünüyoruz. Aksi halde yatay işlem bandı içinde  4900-4850 bölgesine yönelik düzeltmeler gündeme gelebilir.",garanti_30.03.2023_37.txt,0,0,neg,garanti,2023-03-30,-0.62,1,0.62
"BIST-100 dün açılış sonrası 4.750 seviyesine kadar geri çekilmenin ardından, öğleden sonra toparlandı ve özellikle son bir saatte gelen alımlar ve artan işlem hacmiyle birlikte günü %3e yakın artıda tamamladı. Dünkü toparlanmada banka, holding, petrokimya ve havacılık hisseleri öne çıktı. Buna karşılık enerji hisselerindeki zayıf seyir devam etti. BDDKnın dün açıkladığı bankacılık sektör verileri de banka kârlarının 1Ç23te önceki çeyreğe göre belirgin ivme kaybedeceğine işaret ediyordu. Endekste dünkü toparlanmanın devamı için bugün 5.000 seviyesi takip edilecek. Düne göre daha sakin, hafif alıcılı bir seyir izlenmesini bekliyoruz.",akbank_30.03.2023_37.txt,1,1,pos,akbank,2023-03-30,-0.62,-1,-0.62
